month,day,hour,T,GHI,DNI,DHI,rh,wspd,pres
7,7,12,12.1,72.5,8.5,67.8,91.1,0.6,944.5
7,7,13,11.9,75.0,8.5,70.2,90.6,0.7,939.2
7,7,14,11.6,67.9,8.4,63.6,93.9,0.8,937.5
7,7,15,11.4,131.0,8.0,127.5,93.8,0.4,938.9
7,7,16,10.3,77.0,7.2,74.8,92.8,0.2,937.4
7,7,17,9.0,25.2,5.4,24.4,84.1,0.3,937.0
7,7,18,8.6,0.0,0.0,0.0,87.1,0.5,941.1
7,7,19,8.3,0.0,0.0,0.0,70.6,0.9,942.4
7,7,20,7.8,0.0,0.0,0.0,62.3,0.9,942.7
7,7,21,7.1,0.0,0.0,0.0,65.0,0.9,943.1
7,7,22,6.4,0.0,0.0,0.0,65.1,1.0,945.7
7,7,23,6.7,0.0,0.0,0.0,61.5,0.6,951.1
7,8,0,6.9,0.0,0.0,0.0,72.5,0.5,951.9
7,8,1,6.8,0.0,0.0,0.0,82.8,0.4,952.5
7,8,2,6.8,0.0,0.0,0.0,81.7,0.6,953.6
7,8,3,6.6,0.0,0.0,0.0,91.0,0.7,953.6
7,8,4,7.0,0.0,0.0,0.0,93.9,0.8,956.4
7,8,5,7.2,0.0,0.0,0.0,91.0,0.6,956.9
7,8,6,6.5,0.0,0.0,0.0,93.0,0.7,954.0
7,8,7,6.6,0.0,0.0,0.0,93.5,1.0,956.7
7,8,8,7.2,7.8,0.0,7.8,93.3,0.8,958.8
7,8,9,9.3,37.0,6.8,35.5,97.4,0.5,963.8
7,8,10,11.9,79.1,8.0,76.2,95.9,0.6,964.9
7,8,11,13.9,117.6,8.6,113.5,98.8,0.7,961.7
7,8,12,16.8,547.4,876.3,70.1,97.4,0.6,962.9
7,8,13,17.9,563.4,878.5,71.2,100.0,0.8,959.0
7,8,14,18.0,520.8,864.9,68.1,100.0,1.0,955.3
7,8,15,17.7,423.7,830.7,60.9,99.8,0.9,951.9
7,8,16,15.0,280.7,757.7,49.1,99.1,0.4,944.4
7,8,17,12.6,109.2,568.4,29.8,88.1,0.5,945.1
7,8,18,11.6,0.0,0.0,0.0,92.7,1.1,949.4
7,8,19,10.3,0.0,0.0,0.0,64.3,1.3,949.2
7,8,20,9.0,0.0,0.0,0.0,55.8,1.5,948.1
7,8,21,8.2,0.0,0.0,0.0,51.4,1.6,949.5
7,8,22,7.8,0.0,0.0,0.0,47.0,1.5,950.2
7,8,23,7.2,0.0,0.0,0.0,43.0,1.4,949.6
7,9,0,6.8,0.0,0.0,0.0,48.6,1.6,949.2
7,9,1,6.6,0.0,0.0,0.0,65.1,1.5,950.0
7,9,2,6.5,0.0,0.0,0.0,77.5,1.6,949.5
7,9,3,6.4,0.0,0.0,0.0,77.8,1.5,949.4
7,9,4,6.4,0.0,0.0,0.0,84.2,1.6,949.2
7,9,5,6.8,0.0,0.0,0.0,80.6,1.2,949.9
7,9,6,6.4,0.0,0.0,0.0,79.1,1.4,947.2
7,9,7,5.4,0.0,0.0,0.0,87.0,1.2,944.5
7,9,8,7.1,7.9,0.0,7.9,84.1,1.0,953.4
7,9,9,9.9,68.7,6.9,67.2,87.1,0.6,958.8
7,9,10,12.9,154.7,8.1,151.8,86.9,0.6,961.3
7,9,11,15.6,236.6,8.6,232.5,86.0,0.6,962.0
7,9,12,18.6,548.7,876.0,70.1,87.1,0.7,963.2
7,9,13,20.3,565.9,879.9,71.3,81.5,0.7,961.9
7,9,14,20.9,524.4,868.0,68.4,90.9,0.8,960.3
7,9,15,21.5,427.8,835.8,61.3,86.8,0.7,959.4
7,9,16,19.0,284.8,764.9,49.5,86.7,0.4,950.9
7,9,17,16.6,112.4,580.8,30.3,75.7,0.1,950.9
7,9,18,15.0,0.0,0.0,0.0,78.7,0.6,954.0
7,9,19,13.3,0.0,0.0,0.0,51.8,1.0,955.1
7,9,20,11.9,0.0,0.0,0.0,50.9,1.2,955.5
7,9,21,11.0,0.0,0.0,0.0,47.6,1.4,956.5
7,9,22,10.2,0.0,0.0,0.0,41.1,1.3,956.4
7,9,23,9.5,0.0,0.0,0.0,39.7,1.2,956.4
7,10,0,9.0,0.0,0.0,0.0,46.8,1.4,957.2
7,10,1,8.7,0.0,0.0,0.0,59.1,1.3,957.2
7,10,2,8.3,0.0,0.0,0.0,70.1,1.3,957.0
7,10,3,7.6,0.0,0.0,0.0,71.7,1.2,955.6
7,10,4,7.4,0.0,0.0,0.0,76.7,1.4,957.4
7,10,5,7.2,0.0,0.0,0.0,74.3,0.9,957.6
7,10,6,6.0,0.0,0.0,0.0,75.4,1.3,953.9
7,10,7,5.9,0.0,0.0,0.0,86.4,1.1,957.0
7,10,8,7.8,8.2,0.0,8.2,82.8,0.9,964.5
7,10,9,10.9,54.7,7.0,53.2,86.1,1.0,969.0
7,10,10,14.1,120.3,8.1,117.4,86.8,0.4,970.7
7,10,11,16.4,181.8,8.6,177.7,85.1,0.3,966.6
7,10,12,19.8,553.5,881.4,70.4,85.8,0.6,968.4
7,10,13,20.9,569.3,882.7,71.5,89.1,1.0,963.9
7,10,14,20.3,526.3,868.3,68.5,89.8,1.2,959.5
7,10,15,19.3,429.0,834.5,61.3,88.2,0.9,956.0
7,10,16,16.5,285.7,763.0,49.6,89.7,0.4,949.7
7,10,17,14.6,113.4,578.7,30.5,77.7,0.9,951.6
7,10,18,13.7,0.0,0.0,0.0,82.9,1.4,954.5
7,10,19,12.5,0.0,0.0,0.0,56.4,1.5,954.5
7,10,20,10.9,0.0,0.0,0.0,47.7,1.6,951.6
7,10,21,10.2,0.0,0.0,0.0,53.2,1.8,953.4
7,10,22,9.1,0.0,0.0,0.0,48.6,1.6,951.8
7,10,23,8.2,0.0,0.0,0.0,43.7,1.4,951.2
7,11,0,7.4,0.0,0.0,0.0,48.1,2.1,949.1
7,11,1,6.9,0.0,0.0,0.0,58.7,1.7,949.9
7,11,2,6.1,0.0,0.0,0.0,74.0,2.2,946.8
7,11,3,5.7,0.0,0.0,0.0,77.4,1.5,947.0
7,11,4,5.4,0.0,0.0,0.0,79.0,2.0,946.8
7,11,5,5.2,0.0,0.0,0.0,77.3,1.8,946.8
7,11,6,5.7,0.0,0.0,0.0,75.9,1.9,947.5
7,11,7,7.2,0.0,0.0,0.0,89.7,1.2,951.3
7,11,8,8.4,8.6,0.0,8.6,80.5,0.9,952.6
7,11,9,11.3,194.0,719.1,40.1,83.7,0.7,958.7
7,11,10,14.7,361.3,831.4,55.7,84.8,0.3,960.5
7,11,11,17.2,488.7,877.5,65.5,82.7,0.6,957.9
7,11,12,20.0,560.4,890.5,70.7,84.7,0.8,957.8
7,11,13,20.8,574.2,888.0,71.7,90.6,0.8,954.1
7,11,14,20.0,217.8,8.7,213.2,89.2,0.9,950.6
7,11,15,19.4,218.0,8.4,214.3,87.0,0.9,950.4
7,11,16,17.3,101.7,7.6,99.3,84.7,0.6,945.6
7,11,17,14.9,114.0,574.0,30.7,72.3,0.4,944.8
7,11,18,13.9,0.0,0.0,0.0,75.4,0.7,948.9
7,11,19,12.7,0.0,0.0,0.0,47.8,0.9,949.4
7,11,20,11.6,0.0,0.0,0.0,38.7,1.0,948.8
7,11,21,10.9,0.0,0.0,0.0,39.7,1.1,949.6
7,11,22,10.2,0.0,0.0,0.0,39.8,1.0,949.6
7,11,23,9.8,0.0,0.0,0.0,39.9,1.0,950.8
7,12,0,9.3,0.0,0.0,0.0,51.3,1.0,949.5
7,12,1,8.9,0.0,0.0,0.0,61.6,1.0,949.3
7,12,2,8.6,0.0,0.0,0.0,71.5,1.1,948.4
7,12,3,8.4,0.0,0.0,0.0,81.1,1.0,948.7
7,12,4,8.3,0.0,0.0,0.0,84.5,1.0,949.0
7,12,5,8.3,0.0,0.0,0.0,89.9,0.9,949.3
7,12,6,7.9,0.0,0.0,0.0,90.4,0.9,949.0
7,12,7,7.7,0.0,0.0,0.0,96.2,0.8,950.2
7,12,8,8.9,8.7,0.0,8.7,92.2,0.5,955.1
7,12,9,10.6,14.5,6.6,13.1,93.6,0.1,957.1
7,12,10,12.7,27.3,7.7,24.4,93.6,0.2,959.1
7,12,11,14.1,46.2,8.3,42.2,93.4,0.4,957.0
7,12,12,15.2,287.3,8.4,282.7,91.9,0.8,955.8
7,12,13,14.9,552.4,848.3,70.7,96.5,0.9,952.1
7,12,14,14.5,511.4,834.9,67.8,91.6,0.9,950.5
7,12,15,13.5,125.8,8.0,122.2,92.2,0.9,949.4
7,12,16,12.2,100.0,7.3,97.7,93.3,0.7,948.1
7,12,17,10.9,111.6,549.9,30.6,88.4,0.3,947.5
7,12,18,10.4,0.0,0.0,0.0,91.7,0.1,950.1
7,12,19,10.0,0.0,0.0,0.0,72.7,0.5,950.3
7,12,20,9.2,0.0,0.0,0.0,66.2,0.6,948.4
7,12,21,8.8,0.0,0.0,0.0,76.1,0.5,949.1
7,12,22,8.3,0.0,0.0,0.0,75.6,0.3,948.7
7,12,23,8.0,0.0,0.0,0.0,66.1,0.4,949.4
7,13,0,7.6,0.0,0.0,0.0,80.9,0.3,949.3
7,13,1,7.5,0.0,0.0,0.0,85.3,0.3,950.1
7,13,2,7.1,0.0,0.0,0.0,84.8,0.3,950.0
7,13,3,7.0,0.0,0.0,0.0,95.5,0.3,950.7
7,13,4,6.5,0.0,0.0,0.0,98.1,0.3,949.8
7,13,5,6.2,0.0,0.0,0.0,100.0,0.6,949.4
7,13,6,5.2,0.0,0.0,0.0,100.0,0.4,948.0
7,13,7,4.9,0.0,0.0,0.0,100.0,0.6,950.1
7,13,8,6.4,3.9,0.0,3.9,100.0,0.4,955.7
7,13,9,8.0,183.3,663.2,39.6,98.1,0.2,956.5
7,13,10,10.1,89.7,7.8,86.8,96.3,0.4,958.7
7,13,11,11.7,193.2,8.4,189.1,98.0,0.5,957.8
7,13,12,13.3,261.9,8.6,257.1,96.0,0.9,958.3
7,13,13,13.9,220.9,8.6,216.0,98.5,1.0,956.7
7,13,14,13.7,181.0,8.5,176.4,95.7,1.2,954.7
7,13,15,13.1,141.1,8.1,137.5,98.9,1.1,952.8
7,13,16,12.0,73.7,7.4,71.4,99.0,0.8,950.4
7,13,17,11.0,115.2,564.5,30.9,93.1,0.5,950.2
7,13,18,10.1,0.0,0.0,0.0,86.5,0.2,949.9
7,13,19,9.3,0.0,0.0,0.0,72.2,0.4,949.9
7,13,20,8.7,0.0,0.0,0.0,68.2,0.4,950.0
7,13,21,8.1,0.0,0.0,0.0,62.4,0.3,949.7
7,13,22,7.8,0.0,0.0,0.0,64.9,0.5,949.6
7,13,23,7.4,0.0,0.0,0.0,63.7,0.4,948.3
7,14,0,7.1,0.0,0.0,0.0,74.4,0.6,947.7
7,14,1,6.8,0.0,0.0,0.0,80.8,0.6,947.0
7,14,2,7.1,0.0,0.0,0.0,83.3,0.7,947.8
7,14,3,7.4,0.0,0.0,0.0,94.4,1.0,947.6
7,14,4,6.2,0.0,0.0,0.0,91.3,0.7,942.4
7,14,5,5.9,0.0,0.0,0.0,95.8,0.8,943.5
7,14,6,5.7,0.0,0.0,0.0,98.1,1.0,944.4
7,14,7,5.4,0.0,0.0,0.0,97.7,0.8,943.3
7,14,8,5.6,1.8,0.0,1.8,98.6,0.5,945.0
7,14,9,5.5,14.6,6.5,13.2,97.1,0.6,943.8
7,14,10,6.4,27.4,7.7,24.5,95.5,0.5,946.0
7,14,11,7.2,51.7,8.2,47.6,99.6,0.9,945.4
7,14,12,7.9,61.6,8.5,56.8,98.4,1.0,944.4
7,14,13,7.8,98.6,8.5,93.7,100.0,1.1,940.6
7,14,14,8.2,41.5,8.4,37.0,95.3,1.1,941.9
7,14,15,7.9,67.5,8.1,63.9,100.0,0.9,941.6
7,14,16,7.3,34.9,7.4,32.5,99.1,0.7,941.5
7,14,17,6.5,116.0,562.6,30.8,96.1,0.8,942.1
7,14,18,5.9,0.0,0.0,0.0,83.8,0.8,943.8
7,14,19,6.2,0.0,0.0,0.0,82.8,0.6,946.6
7,14,20,5.9,0.0,0.0,0.0,76.6,0.7,947.4
7,14,21,6.0,0.0,0.0,0.0,72.6,0.8,949.1
7,14,22,6.1,0.0,0.0,0.0,72.2,0.8,949.6
7,14,23,6.0,0.0,0.0,0.0,69.6,0.6,949.9
7,15,0,5.9,0.0,0.0,0.0,77.0,1.0,949.5
7,15,1,5.7,0.0,0.0,0.0,84.3,0.7,949.0
7,15,2,5.6,0.0,0.0,0.0,89.2,0.9,949.6
7,15,3,5.5,0.0,0.0,0.0,94.0,0.5,949.4
7,15,4,5.6,0.0,0.0,0.0,95.7,0.5,949.9
7,15,5,5.2,0.0,0.0,0.0,99.7,0.3,949.1
7,15,6,5.0,0.0,0.0,0.0,100.0,0.7,949.0
7,15,7,4.6,0.0,0.0,0.0,99.8,0.6,948.2
7,15,8,5.7,9.1,0.0,9.1,97.9,0.3,953.4
7,15,9,7.2,185.6,666.1,39.3,96.0,0.1,955.6
7,15,10,9.1,348.2,784.3,54.6,94.4,0.5,958.4
7,15,11,10.9,473.7,835.9,64.4,97.1,1.0,957.8
7,15,12,12.0,190.4,8.6,185.6,95.4,1.1,956.1
7,15,13,11.6,293.6,8.6,288.6,100.0,1.2,951.8
7,15,14,11.4,233.9,8.5,229.4,95.9,1.2,951.1
7,15,15,10.5,176.9,8.2,173.2,98.2,1.1,950.3
7,15,16,9.3,104.4,7.4,102.0,96.6,0.8,948.7
7,15,17,8.0,118.2,568.5,30.9,89.2,0.3,948.3
7,15,18,6.5,0.0,0.0,0.0,90.5,0.2,947.4
7,15,19,6.2,0.0,0.0,0.0,71.9,0.3,949.4
7,15,20,5.5,0.0,0.0,0.0,55.7,0.5,949.0
7,15,21,4.8,0.0,0.0,0.0,56.0,0.6,948.6
7,15,22,4.5,0.0,0.0,0.0,55.6,0.8,948.8
7,15,23,4.0,0.0,0.0,0.0,56.7,0.8,947.4
7,16,0,3.6,0.0,0.0,0.0,61.3,0.7,946.8
7,16,1,3.2,0.0,0.0,0.0,80.6,0.5,946.0
7,16,2,2.9,0.0,0.0,0.0,86.5,0.6,945.5
7,16,3,2.6,0.0,0.0,0.0,88.0,0.6,945.0
7,16,4,3.2,0.0,0.0,0.0,91.3,0.4,947.6
7,16,5,3.9,0.0,0.0,0.0,93.2,0.6,949.2
7,16,6,4.3,0.0,0.0,0.0,96.7,0.7,949.8
7,16,7,4.0,0.0,0.0,0.0,96.9,0.6,948.4
7,16,8,4.4,9.4,0.0,9.4,95.1,0.6,952.6
7,16,9,6.0,15.9,6.6,14.4,93.4,0.4,957.6
7,16,10,8.0,31.5,7.8,28.6,92.5,0.7,960.3
7,16,11,9.4,44.8,8.3,40.7,94.1,0.9,959.8
7,16,12,10.4,198.7,8.5,194.0,94.8,1.1,959.1
7,16,13,10.6,207.8,8.5,202.9,92.4,1.2,956.1
7,16,14,11.1,214.6,8.4,210.0,97.0,1.2,957.0
7,16,15,10.5,140.0,8.1,136.4,94.9,1.2,955.7
7,16,16,9.4,289.2,741.3,50.0,93.1,0.4,953.5
7,16,17,8.4,119.9,568.1,31.5,83.4,0.4,953.6
7,16,18,7.6,0.0,0.0,0.0,80.8,0.5,953.7
7,16,19,7.1,0.0,0.0,0.0,67.5,0.5,954.9
7,16,20,6.2,0.0,0.0,0.0,66.5,0.6,954.2
7,16,21,5.8,0.0,0.0,0.0,61.3,0.7,954.6
7,16,22,5.4,0.0,0.0,0.0,59.1,0.6,953.9
7,16,23,5.0,0.0,0.0,0.0,59.7,0.4,953.4
7,17,0,4.5,0.0,0.0,0.0,60.9,0.8,952.3
7,17,1,4.0,0.0,0.0,0.0,74.3,0.7,951.9
7,17,2,3.4,0.0,0.0,0.0,83.9,0.8,951.9
7,17,3,3.0,0.0,0.0,0.0,84.8,0.7,951.1
7,17,4,2.8,0.0,0.0,0.0,91.0,0.7,951.6
7,17,5,2.6,0.0,0.0,0.0,90.4,0.7,951.2
7,17,6,2.2,0.0,0.0,0.0,95.6,0.7,949.7
7,17,7,2.5,0.0,0.0,0.0,96.6,0.7,951.1
7,17,8,4.6,10.0,0.0,10.0,96.2,0.3,957.3
7,17,9,7.1,190.7,674.4,40.2,95.6,0.1,959.4
7,17,10,9.3,355.1,792.1,55.6,95.4,0.5,959.7
7,17,11,11.1,482.2,843.8,65.4,98.5,0.8,958.8
7,17,12,12.6,558.0,866.0,70.8,95.7,1.0,958.1
7,17,13,13.4,576.6,870.9,72.1,97.6,1.1,955.1
7,17,14,13.8,536.4,860.2,69.3,96.2,1.2,954.3
7,17,15,13.1,440.7,829.3,62.3,95.5,1.1,951.4
7,17,16,11.0,298.4,762.2,50.8,94.0,1.0,945.8
7,17,17,9.2,125.8,592.6,32.3,84.5,0.5,946.0
7,17,18,8.0,0.0,0.0,0.0,83.7,0.5,946.6
7,17,19,7.1,0.0,0.0,0.0,61.7,0.7,945.7
7,17,20,6.6,0.0,0.0,0.0,49.7,0.8,946.7
7,17,21,5.7,0.0,0.0,0.0,52.8,0.9,946.0
7,17,22,5.3,0.0,0.0,0.0,49.7,0.9,946.8
7,17,23,4.9,0.0,0.0,0.0,44.6,1.0,946.8
7,18,0,4.6,0.0,0.0,0.0,47.9,0.8,946.7
7,18,1,4.1,0.0,0.0,0.0,71.3,0.8,944.9
7,18,2,3.8,0.0,0.0,0.0,78.9,0.7,944.7
7,18,3,3.4,0.0,0.0,0.0,82.0,0.8,943.7
7,18,4,3.2,0.0,0.0,0.0,85.1,0.7,943.7
7,18,5,2.9,0.0,0.0,0.0,85.6,0.7,943.1
7,18,6,2.5,0.0,0.0,0.0,86.2,0.8,942.1
7,18,7,3.4,0.0,0.0,0.0,92.1,0.7,946.6
7,18,8,5.1,11.0,0.0,11.0,87.8,0.6,951.8
7,18,9,8.5,200.7,709.3,41.1,88.2,0.4,959.6
7,18,10,11.5,368.2,819.6,56.5,90.1,0.5,962.2
7,18,11,14.3,496.6,867.0,66.4,88.4,0.6,963.9
7,18,12,16.7,572.1,885.6,71.8,89.0,0.9,965.9
7,18,13,18.3,589.5,887.8,73.0,93.1,0.9,965.6
7,18,14,19.2,547.4,875.1,70.0,91.8,1.0,966.2
7,18,15,18.9,450.1,843.8,63.0,88.3,0.9,964.2
7,18,16,17.0,305.7,777.4,51.4,88.2,0.8,957.4
7,18,17,14.3,130.5,609.9,32.8,74.3,0.1,953.2
7,18,18,12.3,0.0,0.0,0.0,66.4,0.5,954.6
7,18,19,11.1,0.0,0.0,0.0,56.8,1.0,955.7
7,18,20,9.7,0.0,0.0,0.0,44.6,1.1,954.2
7,18,21,8.6,0.0,0.0,0.0,43.1,1.3,953.7
7,18,22,7.7,0.0,0.0,0.0,42.9,1.1,953.0
7,18,23,7.1,0.0,0.0,0.0,39.8,1.1,952.3
7,19,0,6.5,0.0,0.0,0.0,45.9,1.1,951.1
7,19,1,6.0,0.0,0.0,0.0,64.9,0.9,949.7
7,19,2,5.5,0.0,0.0,0.0,74.7,0.9,948.8
7,19,3,5.3,0.0,0.0,0.0,76.6,0.8,948.3
7,19,4,5.0,0.0,0.0,0.0,81.5,0.7,946.2
7,19,5,4.6,0.0,0.0,0.0,83.7,0.7,944.6
7,19,6,4.0,0.0,0.0,0.0,82.2,0.9,942.3
7,19,7,3.2,0.0,0.0,0.0,91.0,0.8,940.3
7,19,8,3.8,11.4,0.0,11.4,84.6,0.6,943.8
7,19,9,7.0,203.0,712.5,41.2,85.0,0.2,953.6
7,19,10,9.8,370.8,821.3,56.6,87.5,0.3,954.9
7,19,11,11.9,499.1,867.7,66.4,87.3,0.4,953.7
7,19,12,13.9,299.8,8.8,294.8,88.6,0.6,953.5
7,19,13,14.8,312.6,8.9,307.4,94.3,0.7,950.6
7,19,14,14.3,280.2,8.7,275.4,90.7,1.0,947.6
7,19,15,13.5,215.9,8.4,212.0,88.1,0.8,946.2
7,19,16,11.9,127.7,7.7,125.2,87.9,0.6,943.4
7,19,17,10.5,44.9,6.0,44.0,76.1,0.3,942.8
7,19,18,9.8,0.0,0.0,0.0,70.2,0.2,944.4
7,19,19,9.4,0.0,0.0,0.0,62.1,0.5,944.6
7,19,20,8.7,0.0,0.0,0.0,43.3,0.6,945.0
7,19,21,8.0,0.0,0.0,0.0,44.7,0.5,945.4
7,19,22,7.8,0.0,0.0,0.0,46.1,0.7,946.7
7,19,23,7.7,0.0,0.0,0.0,50.3,0.7,946.5
7,20,0,7.6,0.0,0.0,0.0,58.7,0.4,946.6
7,20,1,7.6,0.0,0.0,0.0,72.6,0.4,946.2
7,20,2,7.6,0.0,0.0,0.0,79.9,0.2,946.0
7,20,3,7.4,0.0,0.0,0.0,86.3,0.4,945.7
7,20,4,7.3,0.0,0.0,0.0,81.8,0.2,946.8
7,20,5,6.9,0.0,0.0,0.0,87.1,0.3,947.1
7,20,6,6.1,0.0,0.0,0.0,87.3,0.6,946.3
7,20,7,5.3,0.0,0.0,0.0,81.1,0.6,945.9
7,20,8,5.9,11.5,0.0,11.5,88.2,0.3,950.7
7,20,9,7.2,15.7,6.8,14.1,86.9,0.2,951.8
7,20,10,8.5,28.9,8.0,25.8,87.1,0.3,950.7
7,20,11,9.2,39.0,8.4,34.8,87.9,0.6,947.4
7,20,12,9.6,45.0,8.6,40.1,88.1,0.8,944.7
7,20,13,9.0,46.4,8.7,41.3,91.1,1.0,939.1
7,20,14,8.6,43.1,8.5,38.4,89.9,1.0,937.3
7,20,15,8.1,35.4,8.2,31.6,90.4,0.8,937.2
7,20,16,7.5,40.2,7.5,37.7,90.2,0.7,937.3
7,20,17,6.7,129.4,586.3,32.8,85.4,0.5,937.8
7,20,18,5.8,0.0,0.0,0.0,84.1,0.3,938.5
7,20,19,5.7,0.0,0.0,0.0,69.9,0.5,942.1
7,20,20,5.1,0.0,0.0,0.0,61.3,0.6,942.9
7,20,21,4.8,0.0,0.0,0.0,64.8,0.6,944.1
7,20,22,4.6,0.0,0.0,0.0,64.1,0.6,945.0
7,20,23,4.5,0.0,0.0,0.0,59.0,0.4,945.7
7,21,0,4.5,0.0,0.0,0.0,66.3,0.5,946.4
7,21,1,4.7,0.0,0.0,0.0,85.1,0.2,947.5
7,21,2,5.0,0.0,0.0,0.0,88.3,0.3,947.4
7,21,3,4.7,0.0,0.0,0.0,89.4,0.2,946.4
7,21,4,4.4,0.0,0.0,0.0,94.8,0.5,947.4
7,21,5,3.5,0.0,0.0,0.0,97.1,0.7,947.5
7,21,6,2.6,0.0,0.0,0.0,98.6,0.7,948.2
7,21,7,2.8,0.0,0.0,0.0,99.1,0.4,951.3
7,21,8,4.5,6.4,0.0,6.4,99.1,0.1,958.1
7,21,9,6.5,46.6,6.8,45.0,97.6,0.2,959.2
7,21,10,8.6,122.4,7.9,119.3,96.8,0.5,961.0
7,21,11,10.4,490.5,843.0,66.0,99.2,0.9,959.6
7,21,12,11.9,566.9,865.2,71.3,97.7,1.0,958.9
7,21,13,12.4,585.9,870.3,72.6,100.0,1.2,955.3
7,21,14,12.8,545.8,860.0,69.7,97.2,1.4,954.7
7,21,15,12.2,449.3,828.6,62.7,98.4,1.3,952.4
7,21,16,10.2,306.2,761.5,51.2,99.1,1.1,947.4
7,21,17,8.2,132.7,597.5,33.0,91.4,0.9,947.2
7,21,18,6.6,0.0,0.0,0.0,97.0,0.8,947.6
7,21,19,5.9,0.0,0.0,0.0,69.1,0.9,948.3
7,21,20,5.6,0.0,0.0,0.0,58.8,0.9,949.8
7,21,21,4.9,0.0,0.0,0.0,58.6,0.8,948.2
7,21,22,4.7,0.0,0.0,0.0,53.5,0.9,949.2
7,21,23,4.5,0.0,0.0,0.0,46.3,1.0,947.8
7,22,0,4.3,0.0,0.0,0.0,48.9,0.9,948.0
7,22,1,4.0,0.0,0.0,0.0,73.7,0.7,946.2
7,22,2,3.9,0.0,0.0,0.0,79.7,0.6,945.4
7,22,3,3.3,0.0,0.0,0.0,83.8,0.8,944.6
7,22,4,2.9,0.0,0.0,0.0,90.4,0.7,944.1
7,22,5,2.8,0.0,0.0,0.0,89.6,0.8,943.7
7,22,6,2.2,0.0,0.0,0.0,92.1,0.8,941.7
7,22,7,1.9,0.0,0.0,0.0,99.4,0.7,942.1
7,22,8,4.4,12.7,0.0,12.7,91.5,0.6,950.5
7,22,9,8.2,210.2,721.0,42.0,92.0,0.7,957.2
7,22,10,11.4,379.3,826.3,57.4,92.5,0.6,960.1
7,22,11,14.2,508.4,871.5,67.2,90.5,0.7,962.0
7,22,12,16.6,583.5,888.0,72.5,91.8,0.9,963.4
7,22,13,17.8,600.2,888.5,73.7,95.4,1.0,962.5
7,22,14,17.4,557.1,874.1,70.7,92.1,1.0,960.2
7,22,15,16.5,458.5,841.5,63.6,90.8,0.9,958.1
7,22,16,14.8,313.2,774.5,52.0,88.4,0.7,954.6
7,22,17,12.9,137.4,611.8,33.8,73.3,0.3,953.5
7,22,18,10.9,0.0,0.0,0.0,63.1,0.3,952.1
7,22,19,10.0,0.0,0.0,0.0,51.8,0.8,953.9
7,22,20,9.2,0.0,0.0,0.0,37.8,0.9,953.4
7,22,21,8.0,0.0,0.0,0.0,40.9,1.1,952.5
7,22,22,7.2,0.0,0.0,0.0,41.3,1.1,952.4
7,22,23,6.5,0.0,0.0,0.0,39.3,1.0,952.2
7,23,0,5.8,0.0,0.0,0.0,42.6,0.9,951.2
7,23,1,5.1,0.0,0.0,0.0,70.0,0.8,950.1
7,23,2,4.8,0.0,0.0,0.0,77.6,0.7,949.4
7,23,3,4.2,0.0,0.0,0.0,77.2,0.9,948.9
7,23,4,4.0,0.0,0.0,0.0,81.9,0.8,949.4
7,23,5,3.4,0.0,0.0,0.0,83.7,0.8,948.2
7,23,6,2.7,0.0,0.0,0.0,84.4,0.8,946.5
7,23,7,2.4,0.0,0.0,0.0,93.2,0.8,947.2
7,23,8,5.0,13.1,0.0,13.1,87.2,0.4,955.2
7,23,9,8.9,208.7,707.4,42.0,87.7,0.1,962.8
7,23,10,12.2,376.3,813.9,57.2,88.8,0.4,965.5
7,23,11,15.2,504.5,859.8,67.0,88.0,0.8,966.9
7,23,12,17.9,579.9,877.7,72.3,90.2,1.1,968.7
7,23,13,19.2,597.0,879.1,73.5,93.5,1.3,967.5
7,23,14,18.5,554.8,865.9,70.5,91.8,1.4,963.9
7,23,15,17.3,457.4,834.2,63.6,90.3,1.2,960.8
7,23,16,14.9,313.2,768.3,52.0,89.4,1.0,955.2
7,23,17,12.8,138.4,607.7,34.0,76.4,0.3,955.0
7,23,18,10.9,0.0,0.0,0.0,77.6,0.4,954.2
7,23,19,9.8,0.0,0.0,0.0,55.8,0.8,952.9
7,23,20,9.1,0.0,0.0,0.0,42.6,0.8,952.8
7,23,21,7.8,0.0,0.0,0.0,48.1,0.9,949.8
7,23,22,7.0,0.0,0.0,0.0,46.8,0.9,949.2
7,23,23,6.4,0.0,0.0,0.0,41.4,0.9,948.1
7,24,0,5.8,0.0,0.0,0.0,45.2,0.7,947.7
7,24,1,5.1,0.0,0.0,0.0,70.0,0.6,945.3
7,24,2,4.5,0.0,0.0,0.0,74.8,0.4,944.2
7,24,3,3.7,0.0,0.0,0.0,79.8,0.7,942.5
7,24,4,3.1,0.0,0.0,0.0,82.8,0.4,941.6
7,24,5,3.8,0.0,0.0,0.0,82.4,0.6,944.7
7,24,6,4.8,0.0,0.0,0.0,82.4,0.4,948.0
7,24,7,6.0,0.0,0.0,0.0,91.2,0.5,952.3
7,24,8,7.5,13.7,0.0,13.7,83.5,0.4,956.0
7,24,9,10.6,212.4,714.2,42.4,84.6,0.2,963.7
7,24,10,13.6,381.2,819.6,57.6,85.2,0.5,966.5
7,24,11,16.3,510.3,865.4,67.4,84.5,0.6,967.2
7,24,12,18.8,586.8,884.2,72.8,87.0,0.8,969.0
7,24,13,20.2,604.6,886.5,74.0,94.7,0.9,968.0
