Code_BuildingVariant,Code_Country,Code_Building,Code_BuildingSizeClass,Code_Period,Code_Material,Code_Zone,Code_RoofType,Year1_Building,Year2_Building,n_Apartment,n_Storey,A_C_Ref,h_room,A_Wall_1,A_Wall_2,A_Wall_3,A_Roof_1,A_Roof_2,A_Floor_1,A_Floor_2,A_Door_1,A_Window_North,A_Window_East,A_Window_South,A_Window_West,A_Window_Horizontal,A_Window_1,A_Window_2,F_sh_vert,F_sh_hor,F_f,F_w,U_Actual_Wall_1,U_Actual_Wall_2,U_Actual_Wall_3,b_Transmission_Wall_1,b_Transmission_Wall_2,b_Transmission_Wall_3,U_Actual_Roof_1,U_Actual_Roof_2,b_Transmission_Roof_1,b_Transmission_Roof_2,U_Actual_Floor_1,U_Actual_Floor_2,b_Transmission_Floor_1,b_Transmission_Floor_2,U_Actual_Door_1,U_Window_1,U_Window_2,g_gl_n_Window_1,n_air_infiltration,n_air_use,q_h_nd
CL.MFH.CEV.prefab.A,CL,CL.MFH.CEV.prefab.A,MFH,CEV,prefab,A,SD,2015,2020,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,1.68,0,0,1.0,0,0,1.18,0,1.0,0,1.2,0,0.45,0,2.5,5.8,0,0.6,0.45,0.3,42
CL.MFH.CEV.prefab.B,CL,CL.MFH.CEV.prefab.B,MFH,CEV,prefab,B,SD,2015,2020,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,1.41,0,0,1.0,0,0,0.481,0,1.0,0,1.29,0,0.45,0,2.5,5.8,0,0.6,0.45,0.3,42
CL.MFH.CEV.prefab.C,CL,CL.MFH.CEV.prefab.C,MFH,CEV,prefab,C,SD,2015,2020,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,1.52,0,0,1.0,0,0,0.84,0,1.0,0,3.36,0,0.45,0,2.5,5.8,0,0.6,0.45,0.3,42
CL.MFH.CEV.prefab.D,CL,CL.MFH.CEV.prefab.D,MFH,CEV,prefab,D,SD,2015,2020,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,0.83,0,0,1.0,0,0,0.36,0,1.0,0,0.66,0,0.45,0,2.5,4.54,0,0.6,0.45,0.3,42
CL.MFH.CEV.prefab.E,CL,CL.MFH.CEV.prefab.E,MFH,CEV,prefab,E,SD,2015,2020,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,0.6,0,0,1.0,0,0,0.35,0,1.0,0,3.55,0,0.45,0,2.5,4.54,0,0.6,0.45,0.3,42
CL.MFH.CEV.prefab.F,CL,CL.MFH.CEV.prefab.F,MFH,CEV,prefab,F,SD,2015,2020,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,0.375,0,0,1.0,0,0,0.26,0,1.0,0,0.45,0,0.45,0,2.5,2.85,0,0.6,0.45,0.3,42
CL.MFH.CEV.prefab.G,CL,CL.MFH.CEV.prefab.G,MFH,CEV,prefab,G,SD,2015,2020,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,0.369,0,0,1.0,0,0,0.267,0,1.0,0,0.55,0,0.45,0,2.5,3.28,0,0.6,0.45,0.3,42
CL.MFH.CEV.prefab.H,CL,CL.MFH.CEV.prefab.H,MFH,CEV,prefab,H,SD,2015,2020,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,0.43999999999999995,0,0,1.0,0,0,0.24,0,1.0,0,0.28,0,0.45,0,2.5,3.28,0,0.6,0.45,0.3,42
CL.MFH.CEV.prefab.I,CL,CL.MFH.CEV.prefab.I,MFH,CEV,prefab,I,SD,2015,2020,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,0.5563064390105581,0,0,1.0,0,0,0.24471771083914,0,1.0,0,0.68,0,0.45,0,2.5,5.8,0,0.6,0.45,0.3,42
CL.MFH.post2021.adobe.A,CL,CL.MFH.post2021.adobe.A,MFH,post2021,adobe,A,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,1.38,0,0,1.0,0,0,0.77,0,1.0,0,3.2,0,0.45,0,2.5,5.8,0,0.6,0.45,0.3,42
CL.MFH.post2021.adobe.B,CL,CL.MFH.post2021.adobe.B,MFH,post2021,adobe,B,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,1.38,0,0,1.0,0,0,0.51,0,1.0,0,0.66,0,0.45,0,2.5,5.8,0,0.6,0.45,0.3,42
CL.MFH.post2021.adobe.C,CL,CL.MFH.post2021.adobe.C,MFH,post2021,adobe,C,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,1.38,0,0,1.0,0,0,0.481,0,1.0,0,3.36,0,0.45,0,2.5,5.8,0,0.6,0.45,0.3,42
CL.MFH.post2021.adobe.D,CL,CL.MFH.post2021.adobe.D,MFH,post2021,adobe,D,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,1.38,0,0,1.0,0,0,0.378,0,1.0,0,0.66,0,0.45,0,2.5,3.28,0,0.6,0.45,0.3,42
CL.MFH.post2021.adobe.E,CL,CL.MFH.post2021.adobe.E,MFH,post2021,adobe,E,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,1.38,0,0,1.0,0,0,0.386,0,1.0,0,1.4,0,0.45,0,2.5,4.54,0,0.6,0.45,0.3,42
CL.MFH.post2021.adobe.F,CL,CL.MFH.post2021.adobe.F,MFH,post2021,adobe,F,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,1.38,0,0,1.0,0,0,0.35,0,1.0,0,0.482,0,0.45,0,2.5,3.28,0,0.6,0.45,0.3,42
CL.MFH.post2021.adobe.G,CL,CL.MFH.post2021.adobe.G,MFH,post2021,adobe,G,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,1.38,0,0,1.0,0,0,0.29,0,1.0,0,0.38,0,0.45,0,2.5,3.28,0,0.6,0.45,0.3,42
CL.MFH.post2021.adobe.H,CL,CL.MFH.post2021.adobe.H,MFH,post2021,adobe,H,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,1.38,0,0,1.0,0,0,0.30000000000000004,0,1.0,0,0.29,0,0.45,0,2.5,3.28,0,0.6,0.45,0.3,42
CL.MFH.post2021.adobe.I,CL,CL.MFH.post2021.adobe.I,MFH,post2021,adobe,I,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,1.38,0,0,1.0,0,0,0.25,0,1.0,0,0.66,0,0.45,0,2.5,5.8,0,0.6,0.45,0.3,42
CL.MFH.post2021.hor.A,CL,CL.MFH.post2021.hor.A,MFH,post2021,hor,A,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,2.46,0,0,1.0,0,0,0.77,0,1.0,0,3.2,0,0.45,0,2.5,5.8,0,0.6,0.45,0.3,42
CL.MFH.post2021.hor.B,CL,CL.MFH.post2021.hor.B,MFH,post2021,hor,B,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,0.79,0,0,1.0,0,0,0.51,0,1.0,0,0.66,0,0.45,0,2.5,5.8,0,0.6,0.45,0.3,42
CL.MFH.post2021.hor.C,CL,CL.MFH.post2021.hor.C,MFH,post2021,hor,C,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,1.1949999999999998,0,0,1.0,0,0,0.60095,0,1.0,0,3.36,0,0.45,0,2.5,5.8,0,0.6,0.45,0.3,42
CL.MFH.post2021.hor.D,CL,CL.MFH.post2021.hor.D,MFH,post2021,hor,D,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,0.98,0,0,1.0,0,0,0.46,0,1.0,0,0.66,0,0.45,0,2.5,3.28,0,0.6,0.45,0.3,42
CL.MFH.post2021.hor.E,CL,CL.MFH.post2021.hor.E,MFH,post2021,hor,E,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,0.554,0,0,1.0,0,0,0.282,0,1.0,0,1.4,0,0.45,0,2.5,3.28,0,0.6,0.45,0.3,42
CL.MFH.post2021.hor.F,CL,CL.MFH.post2021.hor.F,MFH,post2021,hor,F,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,0.679,0,0,1.0,0,0,0.33,0,1.0,0,0.482,0,0.45,0,2.5,3.28,0,0.6,0.45,0.3,42
CL.MFH.post2021.hor.G,CL,CL.MFH.post2021.hor.G,MFH,post2021,hor,G,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,0.39,0,0,1.0,0,0,0.28,0,1.0,0,0.38,0,0.45,0,2.5,3.01,0,0.6,0.45,0.3,42
CL.MFH.post2021.hor.H,CL,CL.MFH.post2021.hor.H,MFH,post2021,hor,H,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,0.99,0,0,1.0,0,0,0.30000000000000004,0,1.0,0,0.29,0,0.45,0,2.5,3.28,0,0.6,0.45,0.3,42
CL.MFH.post2021.hor.I,CL,CL.MFH.post2021.hor.I,MFH,post2021,hor,I,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,0.425,0,0,1.0,0,0,0.25,0,1.0,0,0.66,0,0.45,0,2.5,5.8,0,0.6,0.45,0.3,42
CL.MFH.post2021.lad.A,CL,CL.MFH.post2021.lad.A,MFH,post2021,lad,A,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,2.46,0,0,1.0,0,0,0.77,0,1.0,0,3.2,0,0.45,0,2.5,5.8,0,0.6,0.45,0.3,42
CL.MFH.post2021.lad.B,CL,CL.MFH.post2021.lad.B,MFH,post2021,lad,B,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,0.79,0,0,1.0,0,0,0.51,0,1.0,0,0.66,0,0.45,0,2.5,5.8,0,0.6,0.45,0.3,42
CL.MFH.post2021.lad.C,CL,CL.MFH.post2021.lad.C,MFH,post2021,lad,C,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,1.129,0,0,1.0,0,0,0.481,0,1.0,0,3.36,0,0.45,0,2.5,4.54,0,0.6,0.45,0.3,42
CL.MFH.post2021.lad.D,CL,CL.MFH.post2021.lad.D,MFH,post2021,lad,D,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,0.718,0,0,1.0,0,0,0.378,0,1.0,0,0.39,0,0.45,0,2.5,3.28,0,0.6,0.45,0.3,42
CL.MFH.post2021.lad.E,CL,CL.MFH.post2021.lad.E,MFH,post2021,lad,E,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,0.5800000000000001,0,0,1.0,0,0,0.282,0,1.0,0,1.4,0,0.45,0,2.5,3.145,0,0.6,0.45,0.3,42
CL.MFH.post2021.lad.F,CL,CL.MFH.post2021.lad.F,MFH,post2021,lad,F,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,0.65,0,0,1.0,0,0,0.27,0,1.0,0,0.482,0,0.45,0,2.5,2.85,0,0.6,0.45,0.3,42
CL.MFH.post2021.lad.G,CL,CL.MFH.post2021.lad.G,MFH,post2021,lad,G,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,0.47,0,0,1.0,0,0,0.29,0,1.0,0,0.38,0,0.45,0,2.5,3.28,0,0.6,0.45,0.3,42
CL.MFH.post2021.lad.H,CL,CL.MFH.post2021.lad.H,MFH,post2021,lad,H,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,0.99,0,0,1.0,0,0,0.30000000000000004,0,1.0,0,0.29,0,0.45,0,2.5,3.28,0,0.6,0.45,0.3,42
CL.MFH.post2021.lad.I,CL,CL.MFH.post2021.lad.I,MFH,post2021,lad,I,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,0.425,0,0,1.0,0,0,0.25,0,1.0,0,0.66,0,0.45,0,2.5,5.8,0,0.6,0.45,0.3,42
CL.MFH.post2021.mad.A,CL,CL.MFH.post2021.mad.A,MFH,post2021,mad,A,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,2.46,0,0,1.0,0,0,0.77,0,1.0,0,3.2,0,0.45,0,2.5,5.8,0,0.6,0.45,0.3,42
CL.MFH.post2021.mad.B,CL,CL.MFH.post2021.mad.B,MFH,post2021,mad,B,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,0.79,0,0,1.0,0,0,0.51,0,1.0,0,0.66,0,0.45,0,2.5,5.8,0,0.6,0.45,0.3,42
CL.MFH.post2021.mad.C,CL,CL.MFH.post2021.mad.C,MFH,post2021,mad,C,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,1.1949999999999998,0,0,1.0,0,0,0.481,0,1.0,0,3.36,0,0.45,0,2.5,5.8,0,0.6,0.45,0.3,42
CL.MFH.post2021.mad.D,CL,CL.MFH.post2021.mad.D,MFH,post2021,mad,D,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,0.96,0,0,1.0,0,0,0.36,0,1.0,0,0.62,0,0.45,0,2.5,3.01,0,0.6,0.45,0.3,42
CL.MFH.post2021.mad.E,CL,CL.MFH.post2021.mad.E,MFH,post2021,mad,E,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,0.775,0,0,1.0,0,0,0.386,0,1.0,0,1.4,0,0.45,0,2.5,5.8,0,0.6,0.45,0.3,42
CL.MFH.post2021.mad.F,CL,CL.MFH.post2021.mad.F,MFH,post2021,mad,F,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,0.67,0,0,1.0,0,0,0.35,0,1.0,0,0.482,0,0.45,0,2.5,5.8,0,0.6,0.45,0.3,42
CL.MFH.post2021.mad.G,CL,CL.MFH.post2021.mad.G,MFH,post2021,mad,G,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,0.47,0,0,1.0,0,0,0.29,0,1.0,0,0.38,0,0.45,0,2.5,3.28,0,0.6,0.45,0.3,42
CL.MFH.post2021.mad.H,CL,CL.MFH.post2021.mad.H,MFH,post2021,mad,H,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,0.99,0,0,1.0,0,0,0.30000000000000004,0,1.0,0,0.29,0,0.45,0,2.5,3.28,0,0.6,0.45,0.3,42
CL.MFH.post2021.mad.I,CL,CL.MFH.post2021.mad.I,MFH,post2021,mad,I,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,0.425,0,0,1.0,0,0,0.25,0,1.0,0,0.66,0,0.45,0,2.5,5.8,0,0.6,0.45,0.3,42
CL.MFH.post2021.met.A,CL,CL.MFH.post2021.met.A,MFH,post2021,met,A,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,0.75,0,0,1.0,0,0,0.77,0,1.0,0,3.2,0,0.45,0,2.5,5.8,0,0.6,0.45,0.3,42
CL.MFH.post2021.met.B,CL,CL.MFH.post2021.met.B,MFH,post2021,met,B,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,0.75,0,0,1.0,0,0,0.51,0,1.0,0,0.66,0,0.45,0,2.5,5.8,0,0.6,0.45,0.3,42
CL.MFH.post2021.met.C,CL,CL.MFH.post2021.met.C,MFH,post2021,met,C,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,0.75,0,0,1.0,0,0,0.481,0,1.0,0,3.36,0,0.45,0,2.5,5.8,0,0.6,0.45,0.3,42
CL.MFH.post2021.met.D,CL,CL.MFH.post2021.met.D,MFH,post2021,met,D,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,0.75,0,0,1.0,0,0,0.378,0,1.0,0,0.66,0,0.45,0,2.5,3.28,0,0.6,0.45,0.3,42
CL.MFH.post2021.met.E,CL,CL.MFH.post2021.met.E,MFH,post2021,met,E,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,0.75,0,0,1.0,0,0,0.386,0,1.0,0,1.4,0,0.45,0,2.5,4.54,0,0.6,0.45,0.3,42
CL.MFH.post2021.met.F,CL,CL.MFH.post2021.met.F,MFH,post2021,met,F,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,0.75,0,0,1.0,0,0,0.35,0,1.0,0,0.482,0,0.45,0,2.5,3.28,0,0.6,0.45,0.3,42
CL.MFH.post2021.met.G,CL,CL.MFH.post2021.met.G,MFH,post2021,met,G,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,0.75,0,0,1.0,0,0,0.29,0,1.0,0,0.38,0,0.45,0,2.5,3.28,0,0.6,0.45,0.3,42
CL.MFH.post2021.met.H,CL,CL.MFH.post2021.met.H,MFH,post2021,met,H,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,0.75,0,0,1.0,0,0,0.30000000000000004,0,1.0,0,0.29,0,0.45,0,2.5,3.28,0,0.6,0.45,0.3,42
CL.MFH.post2021.met.I,CL,CL.MFH.post2021.met.I,MFH,post2021,met,I,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,0.75,0,0,1.0,0,0,0.25,0,1.0,0,0.66,0,0.45,0,2.5,5.8,0,0.6,0.45,0.3,42
CL.MFH.post2021.prefab.A,CL,CL.MFH.post2021.prefab.A,MFH,post2021,prefab,A,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,2.46,0,0,1.0,0,0,0.77,0,1.0,0,3.2,0,0.45,0,2.5,5.8,0,0.6,0.45,0.3,42
CL.MFH.post2021.prefab.B,CL,CL.MFH.post2021.prefab.B,MFH,post2021,prefab,B,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,0.79,0,0,1.0,0,0,0.51,0,1.0,0,0.66,0,0.45,0,2.5,5.8,0,0.6,0.45,0.3,42
CL.MFH.post2021.prefab.C,CL,CL.MFH.post2021.prefab.C,MFH,post2021,prefab,C,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,0.317,0,0,1.0,0,0,0.43,0,1.0,0,3.36,0,0.45,0,2.5,3.01,0,0.6,0.45,0.3,42
CL.MFH.post2021.prefab.D,CL,CL.MFH.post2021.prefab.D,MFH,post2021,prefab,D,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,0.945,0,0,1.0,0,0,0.378,0,1.0,0,0.66,0,0.45,0,2.5,3.28,0,0.6,0.45,0.3,42
CL.MFH.post2021.prefab.E,CL,CL.MFH.post2021.prefab.E,MFH,post2021,prefab,E,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,0.554,0,0,1.0,0,0,0.386,0,1.0,0,1.4,0,0.45,0,2.5,4.54,0,0.6,0.45,0.3,42
CL.MFH.post2021.prefab.F,CL,CL.MFH.post2021.prefab.F,MFH,post2021,prefab,F,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,0.377,0,0,1.0,0,0,0.27,0,1.0,0,0.482,0,0.45,0,2.5,3.065,0,0.6,0.45,0.3,42
CL.MFH.post2021.prefab.G,CL,CL.MFH.post2021.prefab.G,MFH,post2021,prefab,G,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,0.61,0,0,1.0,0,0,0.3,0,1.0,0,0.38,0,0.45,0,2.5,4.54,0,0.6,0.45,0.3,42
CL.MFH.post2021.prefab.H,CL,CL.MFH.post2021.prefab.H,MFH,post2021,prefab,H,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,0.99,0,0,1.0,0,0,0.30000000000000004,0,1.0,0,0.29,0,0.45,0,2.5,3.28,0,0.6,0.45,0.3,42
CL.MFH.post2021.prefab.I,CL,CL.MFH.post2021.prefab.I,MFH,post2021,prefab,I,SD,2021,9999,8,4,65,2.4,62.4,0,0,16,0,16,0,2.0,2.65,2.65,2.65,2.65,0,10.6,0,0.9,1.0,0.7,0.9,0.425,0,0,1.0,0,0,0.25,0,1.0,0,0.66,0,0.45,0,2.5,5.8,0,0.6,0.45,0.3,42
CL.AB.preRT.adobe.A,CL,CL.AB.preRT.adobe.A,AB,preRT,adobe,A,FR,1,1999,24,12,52,2.4,49.9,0,0,4,0,4,0,2.0,2.125,2.125,2.125,2.125,0,8.5,0,0.9,1.0,0.7,0.9,1.38,0,0,1.0,0,0,0.9,0,1.0,0,3.41,0,0.45,0,2.5,5.8,0,0.87,0.6,0.3,125
CL.AB.preRT.adobe.B,CL,CL.AB.preRT.adobe.B,AB,preRT,adobe,B,FR,1,1999,24,12,52,2.4,49.9,0,0,4,0,4,0,2.0,2.125,2.125,2.125,2.125,0,8.5,0,0.9,1.0,0.7,0.9,1.38,0,0,1.0,0,0,0.81,0,1.0,0,1.29,0,0.45,0,2.5,5.8,0,0.87,0.6,0.3,125
CL.AB.preRT.adobe.C,CL,CL.AB.preRT.adobe.C,AB,preRT,adobe,C,FR,1,1999,24,12,52,2.4,49.9,0,0,4,0,4,0,2.0,2.125,2.125,2.125,2.125,0,8.5,0,0.9,1.0,0.7,0.9,1.38,0,0,1.0,0,0,0.48,0,1.0,0,3.36,0,0.45,0,2.5,3.28,0,0.87,0.6,0.3,125
CL.AB.preRT.adobe.D,CL,CL.AB.preRT.adobe.D,AB,preRT,adobe,D,FR,1,1999,24,12,52,2.4,49.9,0,0,4,0,4,0,2.0,2.125,2.125,2.125,2.125,0,8.5,0,0.9,1.0,0.7,0.9,1.38,0,0,1.0,0,0,0.378,0,1.0,0,0.66,0,0.45,0,2.5,3.145,0,0.87,0.6,0.3,125
CL.AB.preRT.adobe.E,CL,CL.AB.preRT.adobe.E,AB,preRT,adobe,E,FR,1,1999,24,12,52,2.4,49.9,0,0,4,0,4,0,2.0,2.125,2.125,2.125,2.125,0,8.5,0,0.9,1.0,0.7,0.9,1.38,0,0,1.0,0,0,0.378,0,1.0,0,3.95,0,0.45,0,2.5,3.28,0,0.87,0.6,0.3,125
CL.AB.preRT.adobe.F,CL,CL.AB.preRT.adobe.F,AB,preRT,adobe,F,FR,1,1999,24,12,52,2.4,49.9,0,0,4,0,4,0,2.0,2.125,2.125,2.125,2.125,0,8.5,0,0.9,1.0,0.7,0.9,1.38,0,0,1.0,0,0,0.38,0,1.0,0,0.45,0,0.45,0,2.5,5.8,0,0.87,0.6,0.3,125
CL.AB.preRT.adobe.G,CL,CL.AB.preRT.adobe.G,AB,preRT,adobe,G,FR,1,1999,24,12,52,2.4,49.9,0,0,4,0,4,0,2.0,2.125,2.125,2.125,2.125,0,8.5,0,0.9,1.0,0.7,0.9,1.38,0,0,1.0,0,0,0.29,0,1.0,0,0.55,0,0.45,0,2.5,3.28,0,0.87,0.6,0.3,125
